,metagenome_0,metagenome_1,metagenome_2,metagenome_3,metagenome_4,metagenome_5,metagenome_6,metagenome_7,metagenome_8,metagenome_9,metagenome_10,metagenome_11,metagenome_12,metagenome_13,metagenome_14,metagenome_15,metagenome_16,metagenome_17,metagenome_18,metagenome_19,metagenome_20,metagenome_21,metagenome_22,metagenome_23,metagenome_24,metagenome_25,metagenome_26,metagenome_27,metagenome_28,metagenome_29,metagenome_30,metagenome_31,metagenome_32,metagenome_33,metagenome_34,metagenome_35,metagenome_36,metagenome_37,metagenome_38,metagenome_39,metagenome_40,metagenome_41,metagenome_42,metagenome_43,metagenome_44,metagenome_45,metagenome_46,metagenome_47,metagenome_48,metagenome_49,metagenome_50,metagenome_51,metagenome_52,metagenome_53,metagenome_54,metagenome_55,metagenome_56,metagenome_57,metagenome_58,metagenome_59,metagenome_60,metagenome_61,metagenome_62,metagenome_63,metagenome_64,metagenome_65,metagenome_66,metagenome_67,metagenome_68,metagenome_69,metagenome_70,metagenome_71,metagenome_72,metagenome_73,metagenome_74,metagenome_75,metagenome_76,metagenome_77,metagenome_78,metagenome_79,metagenome_80,metagenome_81,metagenome_82,metagenome_83,metagenome_84,metagenome_85,metagenome_86,metagenome_87,metagenome_88,metagenome_89,metagenome_90,metagenome_91,metagenome_92,metagenome_93,metagenome_94,metagenome_95,metagenome_96,metagenome_97,metagenome_98,metagenome_99
gene__49,0.7564670721790955,0.7173265163229486,0.29328473356915563,0.4953950219197598,0.8668039297307105,0.061910201885729044,0.7672525421524012,0.24760260876024542,0.47503968381537987,0.8000955416836585,0.6351516550213553,0.3975378693985271,0.8637327331312181,0.9718198096155266,0.2514010571862344,0.0401739053958905,0.7942343529241551,0.7825526030771824,0.41015112427506106,0.3221753248377144,0.20755397316404223,0.6687546678588979,0.8302721056926164,0.05805168090576962,0.9381656596073866,0.7145150618712958,0.7905451237866311,0.9721071072546255,0.3768794987211601,0.12951769740864383,0.9714960605542023,0.5865225568303458,0.020555414970044206,0.5448291894962686,0.5119207516628893,0.18965647796739493,0.25594818015163934,0.5872478347399813,0.11704987018278079,0.7794213837051714,0.8504434964142595,0.11819757862368674,0.3893573293244319,0.5476150441986504,0.2522765576127646,0.18992334023211144,0.546993932249942,0.5034789411847312,0.6392056765661173,0.4838305561832956,0.9244379498330146,0.28407000233684754,0.402078800427086,0.041301987243238636,0.2903334456117398,0.352763574401208,0.5480169342549285,0.7139411729267817,0.8177927721091774,0.1313327958821513,0.7631249243356514,0.9667032043203461,0.7545591034942741,0.6972704490928028,0.6738752696714676,0.12444837661490005,0.8712366850743315,0.3784559783067508,0.018455760665869403,0.3211687174399671,0.15937580785522876,0.4117143895809332,0.9292970271873506,0.5435720261848282,0.438588557919378,0.8579488803507078,0.9214279158001029,0.08197770573547902,0.6060664986515921,0.36136665798536505,0.5076150184120559,0.6380542273905833,0.8637641662097219,0.002983052807224662,0.6274032376588253,0.7609078075012147,0.7283004663222308,0.5331190229152968,0.658137916547111,0.4739935066072479,0.2536609239966988,0.38026623185807706,0.8941799795882929,0.17397993994001226,0.4891329779729182,0.7728858234603246,0.7001665429542463,0.01793597405664593,0.9862713807196026,0.25383350496794643
gene__50,0.1942621171962282,0.9118808697863253,0.9520691293907995,0.6600317193581335,0.5216131314160298,0.024983516285072116,0.6551215311367347,0.4931031399471799,0.6024276860268473,0.11392776147738048,0.6724670729002066,0.15614697045790327,0.8566264000991366,0.681250655662233,0.3008003721170557,0.6596238157451222,0.6620242225858668,0.05652767120808455,0.9255549286264834,0.9043989327622248,0.903085940072973,0.16355352903885734,0.4870505566463633,0.18711883100075344,0.24921471771847503,0.33326975691304184,0.9830378650219825,0.44930215879713975,0.09247224142342458,0.46169549615983674,0.3591725000173822,0.6687628962675277,0.2440373669572783,0.2322668896978325,0.17132297511406736,0.07854356034598475,0.8154953787284271,0.5138296037797063,0.025750455757760138,0.8764000881568309,0.7220901078097306,0.31992823393326175,0.6202894358566154,0.4651091785604784,0.8439862456568982,0.5965934269745161,0.29293693102939466,0.38443563601896724,0.6953378801390749,0.6617051516227279,0.18699439249311478,0.05528402791788212,0.8207458454100182,0.3284340613589525,0.4398994764091475,0.3218006167102896,0.2403444962091803,0.8346966111439189,0.6409018964810375,0.9353124837252952,0.18475856555528658,0.3263328130020299,0.36526167150746447,0.06985356188063407,0.2763017420463567,0.8882801673949249,0.029019613310893755,0.9695561813809755,0.20819281564520398,0.1990575097674374,0.17635702256754393,0.33310357718898065,0.6668933973218467,0.42864661240640745,0.2004894981934089,0.8092357520321396,0.24667131296718325,0.6456324537065432,0.42428879886796256,0.8609599935824832,0.9563028560559358,0.0034004431162377724,0.9727162049329475,0.8116625209740439,0.26235684882778,0.3802673071104764,0.8329697769094256,0.2504813231273568,0.01068824968609583,0.602747357981215,0.882357411780803,0.3521596837417278,0.8895007258167985,0.2061438420120123,0.21975906069933748,0.8769393529152701,0.0781934556284577,0.6995696517893598,0.600741780970598,0.45813680317379046
gene__51,0.037821715041045145,0.6707823739635822,0.48056701942674496,0.7041863741427128,0.008544598728031927,0.27661111338845223,0.23441836069514554,0.6496990157968114,0.32072025454748776,0.11720939200267566,0.055432677019396914,0.3088265297557268,0.30825146484624877,0.6066460395139988,0.7877357995015296,0.15313476666537884,0.2696695306392435,0.41894219597367244,0.8089860729355669,0.4179979701194795,0.4229174010441241,0.8766582155235134,0.19886971334474512,0.16284472315614296,0.42544601189599496,0.4883109639657751,0.4263772450741937,0.7864921912210505,0.7349355410810673,0.22182570124864498,0.2820788464400601,0.23268004954957433,0.6308480383850287,0.770411837564797,0.7707695032409759,0.6384589865458112,0.8603790547250064,0.9918526345758243,0.8315220201093355,0.7848254121570661,0.5120531217704696,0.25916939891576174,0.8832660157993103,0.429576432422731,0.286304000072398,0.31715371127185976,0.8121236486220487,0.6719581338579729,0.8141192424081165,0.4352127503978913,0.84091587048055,0.2535657081676741,0.9129928736045351,0.15483141292201752,0.4865322448284498,0.5045864212061694,0.3422862950140272,0.17087881371943214,0.09336891665691827,0.3643824723923844,0.36511735755037233,0.9638935165124749,0.9748904435610044,0.6413292330460953,0.39318572764960336,0.8482969156871779,0.47231276262373545,0.10766202421910454,0.46436775969603805,0.8207122779684449,0.0022287473843256578,0.24759376747818318,0.8921434441043786,0.983200338011369,0.7008824087280406,0.25482480242872385,0.21939861948860362,0.8710729279039524,0.7395804105915637,0.5914232790601301,0.2776740391040007,0.25532502893993947,0.605020654477911,0.3286948744006194,0.43386899341279594,0.27116146273897657,0.7296985445472057,0.16651252236419667,0.6259913268639771,0.7613202091803246,0.5359794102656144,0.33160735677597963,0.3301844145097351,0.6844257584971767,0.13570400037599062,0.8743182985749834,0.16567522436483095,0.16509899205410328,0.04522190722969832,0.8357128280149926
gene__52,0.5095522303028639,0.4348039406704526,0.32763900735174256,0.9785301304388853,0.3161472422922814,0.9573260101658398,0.9149856493658043,0.588113845234725,0.09007457467110347,0.650330401207515,0.9011388071231018,0.8266774491023205,0.5138439585687324,0.42501386571965816,0.6431819455970843,0.6392544799140784,0.8933341981957796,0.1551963712953882,0.29264740178578097,0.7817782131124311,0.5687947475621257,0.9854675501414032,0.43690928438735366,0.46844289512118376,0.38569680800913064,0.4758912841437979,0.6781199594602539,0.13429137585776274,0.29819048914233093,0.26843331135840987,0.16088883660816866,0.7539521339028201,0.1210630936004986,0.30311576592456,0.9510390541284243,0.5214540457231186,0.3119126953204142,0.3203867356781269,0.5312556789883854,0.44868967231472434,0.457903408505716,0.32387918593566034,0.32623270649577707,0.5890129609758272,0.42256928056551635,0.18252709020572444,0.9229462147518174,0.5234093537881833,0.4925941738366706,0.4822064763112547,0.6567713860998456,0.5478159707776993,0.006455707356271545,0.7770330873124166,0.0054807275640599284,0.5945727004970848,0.4342241156321007,0.8839156582376981,0.14360381820209955,0.939574547818399,0.8307893667279274,0.03348681922502472,0.732304335396279,0.5612785866271254,0.1748684344331689,0.1536785381192175,0.6597760157370995,0.42670991341679854,0.9288257439338792,0.20457493496700818,0.14339781834167697,0.7922553137131596,0.7795020426996583,0.5632963643161817,0.13949811265907175,0.5867997640285381,0.13552756224293727,0.9790408866906626,0.5401506540566443,0.506577103692416,0.7712880355847188,0.4489697390350106,0.40609479958180106,0.7930143083003158,0.8376228605675216,0.8925565036472591,0.9509647318297131,0.08629788704477892,0.15336736614642144,0.14458437466621987,0.7794721546475023,0.47039555239478525,0.7986069261217136,0.05534056032292567,0.9282710451195887,0.4268584004263709,0.0865295306858549,0.3621833631825626,0.428692520538261,0.3130188213667807
gene__53,0.5744706535442922,0.8270855038439111,0.6730882410231842,0.4414840866607892,0.23459232132973584,0.6400359653664253,0.3642956867157654,0.8304905516858856,0.1876866226426569,0.5605729071506097,0.16879139197012594,0.7957974420107463,0.7383213209777638,0.17544029961492846,0.8458648387497093,0.000748661018362462,0.28981018294697525,0.7510345960421315,0.6690038850820986,0.5569196931226776,0.01838717087130337,0.6848444857223003,0.4715888573469609,0.4664590182742383,0.6573032018246963,0.3987623845531064,0.7157930210518471,0.11602244093548009,0.4887188010893697,0.7827254796356549,0.4031905544297558,0.2175794242153576,0.8137316400472192,0.6608154972379345,0.28471782520795397,0.15132427953018412,0.1532785184940434,0.7121318427293751,0.9610985380274722,0.9338652429747747,0.11419001595506006,0.7085484250132681,0.637338095910232,0.6533562089049987,0.5339560339565077,0.8219682945388936,0.4736269008378693,0.7624726793298578,0.1710746418626541,0.01665942821101274,0.8386713610088167,0.6998070955741302,0.7778942282538318,0.9915565104467341,0.8588353893518388,0.24902121440789504,0.36059610458282854,0.5433543969561174,0.026524514040449976,0.6348444659214091,0.8831803932606452,0.8172363920529314,0.8353482853963041,0.5390654396634454,0.7275364048452144,0.2791363446380811,0.8626884008639786,0.4004820153301649,0.3292399027656643,0.4420568732201089,0.8852759335223668,0.8404683547377507,0.6233725098743965,0.3856161346243959,0.6505862124136563,0.34617755852035503,0.41378704508452446,0.30148683604697146,0.4784016893505316,0.6445708829614935,0.8223068840541584,0.010032043634349397,0.968188534282004,0.5777839739846138,0.9334194574577871,0.9121062572653944,0.927369452235459,0.19752655862452506,0.08286518147400013,0.6230330399939122,0.5917671064178844,0.43815959858540254,0.05813178625486892,0.17376134429418055,0.4831729505652891,0.40210274059320406,0.22294418156645712,0.07444045988728731,0.6975977948179537,0.2641872086054413
gene__54,0.20912197265039223,0.06529178331527563,0.48007988779846,0.38550485328940076,0.06829695008754577,0.739190366761275,0.8123944568761121,0.3612507669436884,0.12142084801163089,0.02908792028027285,0.21440876646472373,0.38208751603314406,0.492944945317644,0.9018076210728141,0.19661755161434336,0.14399811412913133,0.7555645880196686,0.8658335003101952,0.5301595496642447,0.3777546345731668,0.06930511532092509,0.7496481587629019,0.07801454079881054,0.15059402777387865,0.7403533646584605,0.6371227235554757,0.735365081992841,0.175259966948471,0.9854882698882089,0.24958356524320124,0.35321688501709025,0.6097841845350289,0.9438162104293125,0.4788215806879975,0.6114989919974878,0.8968179445854295,0.5960620404632117,0.4037816090164228,0.16618840214858366,0.06382089838084515,0.1500064086388656,0.6591935807659797,0.15143209860909124,0.36212372620441613,0.6005541289611469,0.6373180206109884,0.5779815945254756,0.7667952527982076,0.5434718139000552,0.00366675791921367,0.9050724894617748,0.5209608507260579,0.0070572349148484426,0.35645567000986933,0.897709977609535,0.4150454134439563,0.15622835286149328,0.23965394793082928,0.9022754939945417,0.7485789859791034,0.7400317671417523,0.47972491630225345,0.6413739384947609,0.05409516147266391,0.4433990670102531,0.6301253649664609,0.8019970276189121,0.06766395023858507,0.6606978226589668,0.574804090278236,0.5943831598403423,0.8487127898004128,0.9255396739556655,0.3086048287342942,0.2888032568878024,0.960282672823192,0.00549509813846405,0.51650741828077,0.3802158867511951,0.8648168358172562,0.8421929457813943,0.11917909372413837,0.5564784040384347,0.40996929820536165,0.4283795063034366,0.05019833929364659,0.19726806429427668,0.43426049875066686,0.030052743665564874,0.03979161393376207,0.20523135652338031,0.04869488830335622,0.5812232150805706,0.633288535308231,0.013638053253721139,0.6142791284465609,0.2687063055924156,0.7424886247411657,0.6865948606454657,0.6727018316042737
gene__55,0.8661432437743828,0.967298600591974,0.30673912527863256,0.6574640583568605,0.06250947554578357,0.038296094230714894,0.9995403024098961,0.793719761095729,0.9104292096190703,0.23329416739369058,0.8602175436570118,0.11528645068749488,0.5317553357819749,0.6007979293945265,0.30989324471716717,0.04998216100332653,0.8970040699273258,0.23163188153474046,0.5724755197355915,0.5136738577707635,0.08088846824354334,0.5524831682316186,0.5534896233157252,0.7815794753293457,0.18071939056490394,0.29669426897803397,0.9693371180891076,0.058815580321137095,0.14445923115335024,0.17534817318628648,0.8763090637272025,0.1228743885877478,0.13360322196339425,0.7192237641342725,0.7003721498904067,0.9289611063862375,0.7313910210000774,0.4719901048450471,0.3630782607557008,0.8240717100192823,0.831811613562904,0.2971277850642623,0.13462450239781454,0.16710005776684678,0.5891823014848381,0.20456349607219948,0.8420006005978756,0.5589104424234922,0.8536704469914005,0.05749603233768752,0.9810399060052277,0.19727650292366894,0.05754941078839093,0.35671993057669604,0.15480618538391056,0.2835106473914776,0.6913608328615481,0.020388943000020476,0.03220930040421477,0.9918527190619075,0.1755279389803278,0.48982186760094404,0.7823564000572283,0.7133294646121858,0.12511775248520407,0.38804336432695796,0.5961163877386215,0.003998551505808745,0.5883303379423315,0.18635567476467563,0.6391709004009889,0.04012765388885775,0.4703664496673877,0.5968148145737519,0.04411247123087114,0.6669022095968525,0.15662244387535895,0.19414590350401284,0.014360339399662969,0.07344520987065961,0.8134662827240984,0.9679507023275598,0.07714118718431628,0.6994039032090996,0.42055188530346366,0.33806587701777424,0.3914308774940699,0.3699175860363788,0.4145838898903256,0.7472057501851512,0.798132770999933,0.9286956191960402,0.938889478108382,0.1263676984004175,0.896390874092397,0.4176264639402798,0.7448764234336662,0.7532539285112438,0.0427724104888173,0.18319080687974942
gene__56,0.5592053409407017,0.3520337036521354,0.1315898984630085,0.8691529728644419,0.1880969127236798,0.6958850153604914,0.4673485057933907,0.5642461927789338,0.6027670316071636,0.3325573722507549,0.055649575684427965,0.7388909195444555,0.7407675259237195,0.08144081996873442,0.69775986095989,0.09939711549018182,0.8294088119278474,0.6775854934371323,0.8771545301725959,0.38930321141044844,0.4479842006793773,0.0987310890474874,0.9388481930210202,0.6046394009040407,0.34722978035169494,0.544757443984728,0.562900586595036,0.6899666955844557,0.6374971340328389,0.5894622165567153,0.5166971465812102,0.3454364202108895,0.47555146413923577,0.7922153479780625,0.5263189748566789,0.5117682386612022,0.7869477435462767,0.8611232809529141,0.2709994664295594,0.059256803205847586,0.3081142302330355,0.45433600868601165,0.6049245447761067,0.42046930413993144,0.9557491369406284,0.9743708331453348,0.8529769176016202,0.6057202766787003,0.9687609634530041,0.8661147130219263,0.48642430595304387,0.5243052808277475,0.608349674290808,0.10858056841472508,0.2109238715081586,0.030007486867922983,0.5231013856836122,0.8578666671167507,0.9585550895287532,0.47475941250596154,0.40341640594661987,0.16901611415286966,0.893630270658661,0.0033007451227613505,0.7949886381577242,0.5634229373152084,0.13331230163014018,0.5777774279618084,0.2910387308200406,0.5719039381740495,0.09430664464827776,0.1861336091410759,0.18459864421748895,0.5191482829073143,0.12851344252858676,0.9313451408842138,0.053891552327193004,0.9833117013206427,0.005625968211450227,0.2995004776530644,0.5672940689329562,0.7618844309343074,0.1863863601869784,0.4690335033831443,0.3528408688019242,0.6552499190475641,0.8220632782801914,0.053206174377217086,0.38442256923954254,0.12212766063008884,0.5429722044268931,0.8439058212435835,0.4662137917721998,0.13001571764417552,0.20729318528239415,0.47698494452619233,0.9268933233236906,0.9551159618265795,0.1104174765069279,0.5717737160026088
gene__57,0.08468063573950746,0.8608163459522917,0.538786325322544,0.31909402400324893,0.8037260919258038,0.035452758843062204,0.0013553232461085418,0.3836852346544857,0.7319054618433745,0.5197173154836272,0.49258833432312177,0.7600466789524223,0.2859904465238685,0.7694170535237528,0.01889409394550512,0.4696816670630183,0.3833907905332734,0.9018199658649312,0.7006283573614924,0.9944953965933239,0.5044830767798412,0.1671534479352198,0.3499920481231843,0.07129385728583182,0.514467409521526,0.5781360326081312,0.49330878913010423,0.07146902554074963,0.17261324226520813,0.5570052226049171,0.3164445906103365,0.4140265108906105,0.8648755896799859,0.41457077130300013,0.9385288152046483,0.870469022044425,0.6019294985118021,0.26091187070678656,0.06659428070808582,0.05718175875246789,0.3733704192656836,0.033470934739572855,0.581248702436251,0.8310067714243584,0.8975370985803214,0.41949748043767787,0.9323720428495593,0.48127934190286836,0.11765378876784138,0.4470384627273776,0.4335382794235877,0.1320438169533824,0.70389778734315,0.31171132960244563,0.6057637310868346,0.7516241987592205,0.15523744747277568,0.30632780696355444,0.296432166412705,0.5519108375957578,0.6990357273276511,0.4384882096416527,0.4281660060166692,0.8486000803591175,0.04926113472126603,0.7112298500145087,0.726828877672817,0.8063859871962294,0.8119893521637562,0.16162646934307168,0.7224612827447654,0.3092956863701902,0.14670636706267381,0.13582563956205929,0.39325492732704626,0.1876295594780425,0.7961310945553184,0.15758545881596886,0.8252673730142147,0.5146625744861719,0.9078776829436237,0.8853994385266409,0.7165269508881534,0.20737400826332553,0.944502979337672,0.3600214850464811,0.3185842127835856,0.7355982623205856,0.5866950118039568,0.8701075337768039,0.5317747514656586,0.9230682503199447,0.08878741712939386,0.3069036743107536,0.0009351912090894698,0.4227041197169932,0.44085446439659237,0.3430764285175093,0.055176394830377284,0.11172253474721083
gene__58,0.16651704639309095,0.6235018130907932,0.08453420416797086,0.8475942561820544,0.8067176823697391,0.9959725422413476,0.35290601509177555,0.4260998110812553,0.18346176419626758,0.1000169524922907,0.8654331302737175,0.9734434029367097,0.14769518904877366,0.8358890298969995,0.600011598092515,0.12638993270088295,0.9527336404308253,0.16813392592619458,0.4542656003266722,0.6467000496298108,0.4386612495622221,0.3294579367550753,0.24041129801849292,0.22930323120280638,0.8222878356534191,0.44052735121921727,0.42529180875924033,0.3308516606502042,0.7703112092906242,0.32373016549392,0.9456176037049091,0.019737383747181036,0.7931689500558984,0.6467493242996747,0.10111365618070434,0.9476153007185163,0.6345317732241165,0.5878276689179683,0.5522456179521777,0.4987940059666933,0.7991909984271581,0.6781215416769382,0.2794329960292037,0.30140649697064426,0.11489796968034693,0.28676343051876996,0.17201702353695913,0.8477383386122987,0.31240029176895434,0.3258535919477732,0.05217691374892608,0.6856907539938103,0.6470936878259724,0.9145093136885722,0.6328265789626867,0.2946284146049354,0.8547867094859858,0.34591657907063367,0.08723483182193237,0.5670695414682526,0.04888817027895265,0.08577676374213694,0.06069202075769731,0.4016507957734212,0.14899894629261645,0.8114311909930166,0.35023294913854053,0.20966212928456318,0.7093454530875389,0.26256496842042687,0.0311654495463487,0.15681429046626927,0.5420708822065715,0.0007633660754129412,0.7144705192597419,0.8788592869098251,0.39514118706926415,0.8783284118361977,0.6207458514228349,0.8541834486679696,0.8945885558497582,0.80807481368731,0.3290897678836705,0.7865731416827321,0.3873933541689091,0.49086995813297907,0.40080642411336,0.43877181987360203,0.944054744340771,0.49659775179423526,0.5084967300865527,0.5365756240544802,0.6465095551385818,0.10068338514160113,0.5074106683771794,0.463827100070072,0.36597812522060313,0.21205728500250554,0.6454527080046744,0.26428115317505096
gene__59,0.3871160516324509,0.9892486096992416,0.6651378848055449,0.37573410303461685,0.36231012534041074,0.31934769018414877,0.15282647251040749,0.6598501780877288,0.14239601138949531,0.8663056080905301,0.6628768133394021,0.8003990397991763,0.6717901969241435,0.6403987363987697,0.19614482469006767,0.03448847955844181,0.5247704443518889,0.6635621964760093,0.16292034653496568,0.9633027712073138,0.8660330040560938,0.42861245392743974,0.8194403549581495,0.08924031890193806,0.6914411125038326,0.9625870437772643,0.2875578318481704,0.29551132662222657,0.14827052713968458,0.21269723491336234,0.9068843674532795,0.7036503857309283,0.6067231367780046,0.41305040671613136,0.07453879996443613,0.040728803018261206,0.31443991954841655,0.8622760442149628,0.62370195151682,0.06413480123501591,0.6867245468965285,0.5933975343065214,0.7888280077852488,0.34609910494459495,0.08955599471515985,0.7569268905867217,0.004165877018414532,0.1449491288307243,0.12661529860968246,0.29560597336010064,0.35346515433356274,0.4125272495613308,0.8744092493470016,0.3394199545720875,0.7644840584845602,0.29909969140225157,0.9796783779739471,0.8961595318537396,0.9185991960159692,0.9853164827543811,0.44009051232804186,0.863930893778431,0.21996101075134988,0.0340312363380707,0.814212623869599,0.16080735682903247,0.837601168547545,0.41047527518621385,0.319510250840087,0.18833921294939227,0.5256709856379772,0.30912679696703604,0.5634684302022605,0.23456754994866702,0.3847533894980739,0.15246634474018017,0.4194028449582772,0.1580374397230837,0.5263570779659829,0.9171696722556112,0.15065442692159092,0.11304395446889659,0.027306854364919864,0.9551813101592954,0.41261626660330386,0.6147957414077189,0.9263200087776533,0.6574815055988602,0.2474829815522429,0.9091218520960169,0.5480832039844757,0.6756373701247955,0.2741238619790013,0.7742801565874387,0.47338496162913757,0.1566654143991234,0.30509434533096447,0.3614042314035142,0.03673343845739019,0.7429090951523875
gene__60,0.7764795384133782,0.21322103843565987,0.4555603272352847,0.07404196569554722,0.06896592269085078,0.19555749788211296,0.6844577429448143,0.7790378726490454,0.7301428233199639,0.8222509582835019,0.3800569922291225,0.9715779561171671,0.16510920750951874,0.83204035648341,0.7512229475148636,0.35070993470023004,0.24135349389875194,0.23174715385936484,0.14555163675440463,0.7623486440944187,0.5393784695199758,0.16843246037015625,0.09182999600110808,0.0670097793947323,0.08293476084873397,0.6997616913897718,0.38032265182850766,0.7580990851101235,0.6754188059325835,0.7031965596340568,0.893280355287181,0.1677005816710203,0.909650516262004,0.6768475658957337,0.4719153830222149,0.2782090431964196,0.15518973670738878,0.19837740203442122,0.6818520221665287,0.9517444079660237,0.857117619645558,0.5889614272111003,0.4395819685794984,0.362622598220268,0.49511179831490637,0.5195772298131303,0.08676992027536179,0.19070798081324247,0.7948748166825893,0.3219519785066066,0.16459205657053166,0.4843930321670731,0.24861304802795592,0.7763749114782624,0.6370146665170915,0.36961094054549504,0.15492592630319768,0.7208359177788866,0.8334083927325943,0.785171215460621,0.9994087367659947,0.024128346164954406,0.8526087288436646,0.6786316167377979,0.1290145592241484,0.6878126595987775,0.8386159130165289,0.825293279041879,0.08626397266873476,0.35378348807372495,0.19763628782191345,0.13423297983456872,0.4388546055976468,0.3834188546264623,0.251902496259771,0.7967023750242096,0.8039654175372257,0.006164186898648616,0.7760451495650162,0.8279203974710727,0.18506422987149818,0.12628518032591352,0.6989562194249308,0.6588994558766503,0.6077361946847175,0.9920569232222352,0.02648567254639378,0.19844567697769555,0.7076175934651372,0.8571171040418606,0.3948793306419953,0.9651334593905552,0.8849217857196924,0.5332552185808911,0.9124461755886768,0.7939208225338945,0.2669567229043498,0.3747474590659753,0.9696437963495982,0.6113883085368121
gene__61,0.3083140136337015,0.1913948902724063,0.5910962560256164,0.5942175009518721,0.05875610505640405,0.43332406629100595,0.8971470012736108,0.5134667021365888,0.42369375056034286,0.3273184712732127,0.10814847975800868,0.7978323107580684,0.4341969824765962,0.15237708793355864,0.9820351107117683,0.7880376498372185,0.1882023852008532,0.8632647416423209,0.8080537755545018,0.8282702287543618,0.09461400504451944,0.12268726055523116,0.15710249861385706,0.7807692744356276,0.16853831455254875,0.8401525545792095,0.5311584457933439,0.8692667048970933,0.8316011737846549,0.2632364675402694,0.37181508006366415,0.9241181231289194,0.9460780235518453,0.607511000277113,0.03323440543102418,0.009236696492233132,0.2314603517730156,0.9300575435429779,0.6685678813873843,0.985557323859933,0.4261520342057399,0.562897239152537,0.7696541255553614,0.20976117661469695,0.6599317111675868,0.37711530706110374,0.5461229495549856,0.281979393113837,0.5434409961088117,0.16901740031254053,0.5224177039618992,0.5834505636274335,0.14333449375771046,0.7102383305987722,0.08397031018417966,0.03798291197314252,0.4799657925074535,0.1146203407922225,0.4357620919797821,0.709333703996666,0.8196572316396151,0.5170079135374861,0.48802876982382615,0.810756138245801,0.3508724835550935,0.4941207454683909,0.8391621124560392,0.4603192471057004,0.9713201091641009,0.8433824907355926,0.3704736908945273,0.7026499845293974,0.025117122036064088,0.9240743602674291,0.038921795298911155,0.06944198270915014,0.0002738474126162682,0.17553290107265085,0.36024810210746006,0.3436878817119986,0.7622950593916449,0.7832603606527175,0.5548731345547498,0.09705041737038755,0.4761312304257923,0.8806419094310591,0.8865822081274057,0.9336244512632522,0.38672305836687637,0.23836583667039157,0.876993508015058,0.2438107344285928,0.10090628787002154,0.8028707603934069,0.2710497981832971,0.3159145166622125,0.4357079125550718,0.05520711210797291,0.5162829946412277,0.16545558121767834
gene__62,0.9581033235089068,0.6719747805452068,0.5359762471815467,0.7498338470651768,0.5190375810374325,0.34165697208983026,0.44495453480849756,0.490613047926995,0.627144137078826,0.3838258349795177,0.4099478776943364,0.5417799029450913,0.9246618052915662,0.5307472623321424,0.6852999702948951,0.29464477873669226,0.6080222249896385,0.18739307279600736,0.2634859633633756,0.04648480075343486,0.9394177765944828,0.9194470177954492,0.5578569054907093,0.36376145319526754,0.7572706074168375,0.4814404371052182,0.9991216859505231,0.6521606676170495,0.839575635518993,0.20070317470571963,0.8614896203330336,0.791927352932796,0.24473319381927328,0.5073357463293714,0.6287331984250558,0.6963324899856808,0.47130842544119866,0.5363008168023544,0.6015479140639902,0.03381482504324529,0.1473714419784944,0.8469463397823426,0.6106804052620676,0.14083153001400706,0.024426259822386664,0.6277452338503176,0.15341635914718443,0.9203680141620696,0.6067700436574757,0.508899724696538,0.3462980924876339,0.38526364535873725,0.544775893077089,0.895964203903043,0.9698102303556583,0.8267140208482736,0.776966606138411,0.42020190799965984,0.10016876546119657,0.04101373702945266,0.7292290698208291,0.11480143148787347,0.2418968894246437,0.5903015379816352,0.6395135490429253,0.38512732173241704,0.23363147038441257,0.314534191722309,0.8759725728785996,0.42868161696628015,0.5879896183167923,0.8037477232899601,0.23861401617370115,0.4213649677176107,0.7843773084633757,0.12664395842509568,0.549623836874812,0.4758413960370925,0.2422951204873649,0.20446367221837314,0.2913040852253882,0.5802630141010175,0.5582733280823204,0.8197253982864869,0.39066905361856075,0.16550590165132673,0.5154326567153881,0.31788629983443806,0.37842613389383695,0.5064336105852812,0.06135129317819843,0.9871461545740869,0.9485394651910064,0.2419652770667423,0.3402038892860856,0.5360560247373353,0.6839218395413738,0.8681561358403844,0.6693515258220397,0.3077301138814267
