,metagenome_0,metagenome_1,metagenome_2,metagenome_3,metagenome_4,metagenome_5,metagenome_6,metagenome_7,metagenome_8,metagenome_9,metagenome_10,metagenome_11,metagenome_12,metagenome_13,metagenome_14,metagenome_15,metagenome_16,metagenome_17,metagenome_18,metagenome_19,metagenome_20,metagenome_21,metagenome_22,metagenome_23,metagenome_24,metagenome_25,metagenome_26,metagenome_27,metagenome_28,metagenome_29,metagenome_30,metagenome_31,metagenome_32,metagenome_33,metagenome_34,metagenome_35,metagenome_36,metagenome_37,metagenome_38,metagenome_39,metagenome_40,metagenome_41,metagenome_42,metagenome_43,metagenome_44,metagenome_45,metagenome_46,metagenome_47,metagenome_48,metagenome_49,metagenome_50,metagenome_51,metagenome_52,metagenome_53,metagenome_54,metagenome_55,metagenome_56,metagenome_57,metagenome_58,metagenome_59,metagenome_60,metagenome_61,metagenome_62,metagenome_63,metagenome_64,metagenome_65,metagenome_66,metagenome_67,metagenome_68,metagenome_69,metagenome_70,metagenome_71,metagenome_72,metagenome_73,metagenome_74,metagenome_75,metagenome_76,metagenome_77,metagenome_78,metagenome_79,metagenome_80,metagenome_81,metagenome_82,metagenome_83,metagenome_84,metagenome_85,metagenome_86,metagenome_87,metagenome_88,metagenome_89,metagenome_90,metagenome_91,metagenome_92,metagenome_93,metagenome_94,metagenome_95,metagenome_96,metagenome_97,metagenome_98,metagenome_99
gene__51,0.9580867890142304,0.4687937716111371,0.004755232704869994,0.2547553969639609,0.48683638239052585,0.06480544495116192,0.7327854782955597,0.846501641044159,0.13782325805588513,0.9784831149125688,0.9103832226169218,0.25647536245418956,0.5935435853699831,0.5421978199536,0.29481981430486237,0.456642846810681,0.948628967637815,0.18283397605891027,0.28911419917423964,0.30134386369237287,0.8570602859191446,0.7169726050011422,0.26619616775694066,0.8342848579767005,0.8315564809429435,0.7604318985422659,0.23943712008329399,0.10363722081389848,0.23167176587366867,0.2625001669774797,0.494029507312278,0.40356094054516156,0.26431992960184325,0.4451508483065726,0.4118768642151004,0.017844200921685593,0.8960758862013974,0.9922615667443767,0.18853019354060485,0.28813338277544764,0.7606792868415376,0.8470814701250224,0.5968418362587508,0.7965328432642064,0.8049628732041362,0.9893458256739304,0.40470598132731694,0.42295385545366504,0.5976101206218154,0.1685070882468117,0.6823383761604633,0.6970338061840501,0.5569135996933215,0.6401503870596587,0.08652139428272121,0.20385797852031928,0.7778693802799923,0.753241596125406,0.6619994152071537,0.6053284902055002,0.08957373861450224,0.17539557806649053,0.07971819076515585,0.06087179441518098,0.24621081582966964,0.036581157631172756,0.6367150885583459,0.20910151936925214,0.17913852508379868,0.989774252227958,0.24557589575790795,0.4888798881042197,0.5491268559166335,0.003785518415573952,0.29294509825201,0.7038135915406026,0.09383128634621551,0.9188437381849985,0.3025464496288299,0.16249864463855423,0.07207107086857123,0.5788915987519527,0.20286603568490846,0.6069756824052109,0.23787547020057964,0.8031886943768464,0.650177665225385,0.5048066765857571,0.0018983274784106774,0.7370482110538116,0.6794792939812494,0.9745931833806101,0.19743310886614662,0.1679504839519239,0.9604826622221052,0.5197952619288168,0.16619598734636898,0.6914655634981862,0.01842306029082108,0.5510943186749258
gene__52,0.22149445473936513,0.18708071800839166,0.5031347970198228,0.4893892021994186,0.8365871723342497,0.45991124474706824,0.729006419883387,0.16090761229868356,0.7515032315755896,0.42669889022937313,0.5223384268406936,0.18983549518716092,0.5024350447639574,0.3877028977773166,0.41221915433470424,0.8799451002548767,0.042534515801969874,0.6862624418055837,0.3241055911106837,0.24305578751525425,0.9971128715552208,0.005492695839204864,0.6289334896698102,0.29162558111668746,0.9200408036449231,0.25746022837894855,0.3805634082764724,0.22743106956422787,0.18139269636610245,0.49498018016548984,0.4159014472833248,0.2996882036219679,0.20382731593532222,0.16619404684284966,0.15941818824687948,0.8309481173492742,0.09515139453824573,0.6821200696141873,0.652850233436324,0.678573420572967,0.1781707435305533,0.6925565970755966,0.10097889310603181,0.02661548413754178,0.13082964874671676,0.41246017764728293,0.38300055941121003,0.86344349392748,0.6567223167724366,0.9502048803825535,0.4947340118900042,0.07339120538882449,0.7133584337127704,0.6398110481776086,0.685861594739502,0.7221810911434805,0.36106520062381386,0.27458540828652855,0.10756542586279061,0.07218584222757596,0.961730826231678,0.32439635472368034,0.6303170559043402,0.15504145750394682,0.6738811559049104,0.37494835503661206,0.11778858233405698,0.958451743084897,0.3814898380332906,0.29488984565942444,0.4929123424927858,0.5939642321066213,0.3574402762809977,0.6468755631438008,0.5274050821055122,0.7361404846006393,0.749755749715088,0.525926796944321,0.9693474812831834,0.5755608174939029,0.8606811558460062,0.1680127022173683,0.4755889805505865,0.10208998127621882,0.11574379391427192,0.3101115475179129,0.9344372269543644,0.5446307544461332,0.47061576138336114,0.12357835948151819,0.6083090105812582,0.5408205382468514,0.6834351365046425,0.7714763455767862,0.5089897092787249,0.5409972223735842,0.4643562355601445,0.16441690892956584,0.6046884326197636,0.4886530611398654
gene__53,0.5480930887695543,0.8849194803522181,0.6891866072252146,0.9732361911641948,0.18198615744968694,0.06864686980300727,0.4673951562334828,0.33800593909705134,0.3745220610306226,0.9319918471295853,0.72928879620077,0.7110607511978038,0.8592100028856423,0.11821235264538699,0.8290522162745849,0.11694996430510296,0.9967399225565468,0.16289441425608175,0.942011569398035,0.24214560812064923,0.34036322171819866,0.6184026279020999,0.16908586400629588,0.8179784182885537,0.6802861622181477,0.48658657816663187,0.1749017480275863,0.27470706074415596,0.2985804307666654,0.13995814984528687,0.6818470924155756,0.9927194428334847,0.08704908333352501,0.1788941194618342,0.5270375719849092,0.5693065069697089,0.17554159488529975,0.0077208200567188134,0.20597973712825413,0.46649286287034564,0.6105921356283396,0.3144917113944007,0.3294494320755488,0.9264311467099214,0.2059613821489431,0.49262420526682227,0.2652178373651085,0.7402910653389645,0.5437734965466015,0.8488879403104445,0.2606329099929918,0.912005612739713,0.14540406611917633,0.29283068593059336,0.434496671348652,0.11260924112578374,0.7673036472617988,0.9833901848903145,0.7845334122586689,0.7781065664369514,0.2738465556218187,0.533734724053236,0.584641363528406,0.624311289531855,0.31766140371115525,0.2550159502648407,0.14611330744236473,0.25020147508250956,0.5334291514285567,0.9041167437682686,0.017102426328310938,0.54689346220061,0.022411845567831712,0.23307848096410477,0.7949242540744333,0.04127837294840597,0.08124597286440727,0.7467163296324622,0.29836617185526804,0.159765659230226,0.17532595405964457,0.9872597362737127,0.721227027201859,0.027681931275528426,0.16440993622662836,0.8078672418539061,0.22058733162159583,0.1376044705362761,0.29985294760450976,0.3080868561326947,0.7095393252163065,0.18684949388236394,0.7387929267973626,0.2375890417800376,0.6171527344511222,0.4398133086174232,0.9849549939895862,0.5533250407352488,0.7439458338178231,0.6585913601523994
gene__54,0.14537685222471752,0.12674891917089315,0.4935172071966456,0.6646246176119741,0.135471423446751,0.755808591056932,0.7582595170892171,0.28806050891949975,0.49705288802567205,0.7134666159598315,0.5251820308170857,0.6016786602254465,0.35095940271821,0.7174490762433021,0.45719967932269134,0.9249659914678707,0.019232650535802254,0.35282583333518336,0.4724146443678582,0.5777357734142701,0.9743988094295063,0.5432193166399678,0.6125977281814363,0.9549241301741709,0.06538272539159562,0.13391601530326824,0.8516546476861898,0.7679697009370753,0.5748151073634793,0.08696953561077014,0.9131354795987081,0.25103033156645416,0.5241819908528405,0.5819574304136693,0.8328165025128044,0.3806260846830375,0.07371310599069436,0.7047091865959453,0.7969963849353464,0.7514990493859252,0.3824865839816607,0.8813358646501044,0.10929128186098891,0.400841600293964,0.800631960894051,0.18218270732346642,0.9132974712867797,0.07763342827503805,0.5561656157889401,0.563447608505485,0.031597281048921455,0.7085772864847765,0.5830779500370064,0.3040932935646611,0.1728929543753701,0.4753023595347087,0.6787512797116254,0.9421032284299886,0.8131329898553222,0.052295506433907235,0.6902938234306375,0.9142333222596422,0.8905336730532288,0.10680367313820816,0.6064683184266715,0.13144685355909613,0.6403607048314647,0.79052447935073,0.09193422553845021,0.6299485139736414,0.5988979299858384,0.09456932509020544,0.2741450573805063,0.12939424664919041,0.8751894309395613,0.5018439776592559,0.2935339296200066,0.8942447021060308,0.9522176298241051,0.8927149978159666,0.6018700492811156,0.03071703173807183,0.3016763361707113,0.6091891204236823,0.8605379523182928,0.5623542341905104,0.5470003771060719,0.07105012554381518,0.6994782017722982,0.18113160955155494,0.40295803193258406,0.13148737668545063,0.8457724464060837,0.20737247046041118,0.9688763719835385,0.7903423789064449,0.5948962333983105,0.5861789028299592,0.20128451371895761,0.362252737364852
gene__55,0.25798922422796455,0.0072830123046421225,0.6500972208630791,0.2865797626030261,0.4152703069634467,0.649065909059163,0.8057124717253336,0.26842211705276964,0.5130811506446685,0.9335579107159442,0.051738896306969484,0.785559527673295,0.6410210590474946,0.5499606784752136,0.8789334236033423,0.39558620459664096,0.5015087146331344,0.4625523262758032,0.4965120800855658,0.5881050620555328,0.6826494425329749,0.4666619890392215,0.3620805483630519,0.49590080688621185,0.6084877518237346,0.5170478827108776,0.4443043213842691,0.13401563211913348,0.39238452391476986,0.07690777526755022,0.47801466829813466,0.8891968897695334,0.30691346645940765,0.1057866783456296,0.889802577222422,0.9161423631231301,0.7919630496420406,0.9626594248576754,0.2975460852543348,0.18665265821387989,0.5710403129775412,0.8444961426893896,0.44493806765870525,0.6753904648255283,0.7348825252430543,0.3129886473754351,0.7968197340640908,0.5057728490996828,0.5321947608220098,0.7963186924387913,0.8776387349468979,0.8589721820070836,0.3717335116227898,0.35918261623854497,0.20759741858475556,0.24788118914410529,0.6915904053580114,0.26565744072493924,0.368658263826235,0.5413725996812963,0.8008815959066854,0.7526006918911373,0.777669037083669,0.37621192976767137,0.8902582501496167,0.5863217151960068,0.3193015968000107,0.34445995633559023,0.9095705738886366,0.6769378657827456,0.9661470597663554,0.5123457259050322,0.43791528973238936,0.2660824357236168,0.5667652333588623,0.9300252574841323,0.5365832100593229,0.8560368788787914,0.7772181878142437,0.36082068178071713,0.3325260014326138,0.8970413954345678,0.7575342535233485,0.48257670217778526,0.05688815745107911,0.4317794118798278,0.2619522533912888,0.05751314558359344,0.7604710263408927,0.9584720672485902,0.4721123683784525,0.09368172222225912,0.6190378211405327,0.6236071201846565,0.27402194346089415,0.07550322154845823,0.9372381809007424,0.2255491173054276,0.5585687377742137,0.2502752784324841
gene__56,0.6877100528466503,0.8187589540331567,0.28500549714101386,0.24083635384534552,0.31294291260000495,0.8807020827546432,0.9870032349854984,0.026310406797046104,0.42956662349219077,0.4933344312374238,0.3831959658123072,0.5696460074331298,0.6202058316866624,0.8199553868231475,0.16493949106369754,0.23340324259250778,0.5369524300087323,0.45143432957167484,0.8017288886717984,0.7571871947607619,0.6483772945689149,0.9819504394514887,0.1816718413653523,0.3658899546214719,0.5772226166902265,0.29407660330448326,0.20593571863031723,0.9301062587696015,0.9136375429943231,0.7019096928336971,0.525774911868501,0.7939187938748681,0.19110680340153086,0.02942173015781857,0.28299626406528766,0.2527080046980017,0.31528515926236855,0.9241393590982264,0.06459724718002857,0.6663292085921138,0.2739913010384448,0.5290500833670804,0.601771865653992,0.6076299859306857,0.7985650887792868,0.6671660124472948,0.8191012958923322,0.5132841972359753,0.10257806122931712,0.9970746216007624,0.06808161618446029,0.8667457601882641,0.06659739954707922,0.4522705587073237,0.07003299997661949,0.038217559478305185,0.7200867983641155,0.5690535856074339,0.3931145464033494,0.34199752266265815,0.04735043087416946,0.18903911838669596,0.22193263654191953,0.642110379308568,0.3360965202213817,0.22143932396136,0.10452513621154291,0.5193342711728387,0.908365119391321,0.09113594385424506,0.7657852745898961,0.29811863580990206,0.8766854129243272,0.31206695310689714,0.00267710401715493,0.24235899859557464,0.36711899081714516,0.9816906942224137,0.6424308140591894,0.24495028855121215,0.3883953968355305,0.10278238044830135,0.8472089115288578,0.03637593998068345,0.7515985163288776,0.38839241462431884,0.7746427365675949,0.466036754117791,0.6684746869022263,0.5484636306767248,0.5639329133461204,0.8057748002999122,0.470190404350878,0.15045677229024135,0.15081708969073593,0.8532446004726179,0.935603050771308,0.32271361008800814,0.6350074119564263,0.30084818654077117
gene__57,0.7848714863792223,0.9790839703291121,0.4247545613065342,0.6114273188869563,0.9843982411576406,0.7501255645416645,0.11683874766193303,0.5840931535211854,0.962853145183353,0.6102442121849023,0.9873823844494957,0.06945404936011934,0.26737967134907237,0.27953491377818596,0.6860191573255798,0.7153045735333863,0.39724394109628614,0.6973204590784823,0.543473215379425,0.364481684650667,0.8086357722715408,0.624528133366168,0.6286058969122044,0.410465192253644,0.5292345140272325,0.348923840019275,0.023062481710034888,0.15649177917158785,0.51696765684626,0.34634877374611106,0.1481480721626639,0.9551781900157175,0.9919137765856941,0.6009193831493789,0.841185561803119,0.6990413646266759,0.5177676629195348,0.6315535818599372,0.4533881470005465,0.13001647545118034,0.04730755927573238,0.8089419107516319,0.34956840057222294,0.9448841353019765,0.13705315997312284,0.9232066317166939,0.37960109567492784,0.2897307369396406,0.816790299896436,0.8909814892003612,0.17124548849211718,0.43547852363744477,0.3909109304182685,0.0673868911767842,0.4176672716981097,0.2732624085079408,0.4294797691584209,0.18626472088511203,0.2569712743890532,0.6114313417415682,0.2476646265832222,0.6947894710899662,0.527336317882882,0.2604038957799929,0.21370562071124477,0.7203318956457689,0.7685417091724576,0.8480436123076739,0.7378400875601095,0.8333662135090263,0.14258553064656865,0.21027497310849952,0.4211311597851085,0.26318269614073053,0.4684458589245335,0.9101143067176504,0.6738505025359703,0.26081091935368894,0.06939611048147376,0.27143035176142005,0.9043626291927241,0.6861920889823165,0.8213561798854475,0.9270295100244274,0.8477119351280222,0.07210405564413269,0.9071559932065101,0.9368582906621218,0.679996461964699,0.007469391535566361,0.9229529968838459,0.24877701125511242,0.24946455756118124,0.8737995008282619,0.8495962482838186,0.3583345795879844,0.07706306894696291,0.4702699672818398,0.2136913501024006,0.1640694519330107
gene__58,0.7178084696763425,0.6352220639957973,0.8300440059893592,0.07528574522145015,0.2231792883234176,0.58020439267595,0.2087032474972088,0.9282353994958051,0.020672271100844797,0.8057184968718388,0.555408903018416,0.42656522220589743,0.2938362439624347,0.5662027358349883,0.6933425235827462,0.516065345156274,0.3975139362982394,0.2610374241634491,0.18278165593065954,0.607607061770091,0.05155881061550405,0.6499054815718011,0.5470265344797222,0.4885527993615624,0.9766696225888779,0.7736031439559862,0.3027151552853333,0.5559228242277102,0.26611607751536726,0.2319999295738392,0.4620496132298998,0.7194676499266294,0.13744127469242495,0.15310133724282793,0.0762417693136831,0.27211754169883806,0.8248956184965852,0.9372958959344614,0.19453290287356628,0.8196715103978525,0.2984124347912126,0.24504902694069708,0.046787050298543575,0.7019290283303797,0.17984777175212452,0.8530684377978137,0.9352638893876983,0.8509252018303192,0.02124113457831167,0.48717034427988515,0.924102358471298,0.15081156998041956,0.5462788443874999,0.8867784686078811,0.7773505278837681,0.3612261498288335,0.11957981518922067,0.44306537114244404,0.40141590771708824,0.5308637561708199,0.6448326333239929,0.5533351871229514,0.4216701726851575,0.6519366300287244,0.9431216612905651,0.08313382980534978,0.6895103707672133,0.07903332064899815,0.3052498103189524,0.6274595565235414,0.9072954055102559,0.5674854401884871,0.18399621101886565,0.2387397909134653,0.3455051450394224,0.7511116579619624,0.05456545963725523,0.7290243908712171,0.6214696053812719,0.40392193826147615,0.49554874029026974,0.42131347763772664,0.18119596239696578,0.6728840058879672,0.23171544741457595,0.5475810930890502,0.26738418015980636,0.10702329638966845,0.7988143725734187,0.3498653217752341,0.5160148311090873,0.08441781545790428,0.5645547788694594,0.983789570657005,0.9742214769562497,0.06527565454107398,0.026092837774879585,0.664863908446556,0.9573373916026243,0.35716193207047964
gene__59,0.038728294096432525,0.39783053800004164,0.032883044972998876,0.3484222256393912,0.6143598232658554,0.800756257504173,0.8897100775012892,0.3229098826002019,0.1119224148812763,0.1796734548260287,0.7358536336101366,0.31925128800087943,0.43008544517135583,0.11554512299673014,0.7319222538767995,0.0035421391980139383,0.4274365352344325,0.32989274770794996,0.5815372869667199,0.9647644590245286,0.39292697820791156,0.8925092704007266,0.04373694561755803,0.7466016496356842,0.6554555202896949,0.3526200408045985,0.1925200484041999,0.42323821256591154,0.5387433336911721,0.7839254832472216,0.3847169386692998,0.3463261168160642,0.13369147081240595,0.22841799523892825,0.26255539524970206,0.3318429215672044,0.937425693331684,0.8313702563982052,0.681576051939874,0.8075655840960531,0.3274308780338323,0.2319476390712777,0.4735773059012228,0.5100968826273996,0.20910014666030596,0.6249203767751034,0.46573604642673117,0.3798897424260993,0.40798188039509253,0.5991915595908798,0.21397362458792413,0.5144278002759133,0.9858587707716515,0.5644525419511301,0.8035438984174946,0.6926844909982147,0.9194221067643875,0.6205116440872028,0.7200944956682286,0.16210081927581477,0.20560217190651786,0.4551559144911773,0.028048582314200377,0.5462313198399485,0.9959313624420101,0.6803205065633395,0.42014651932735225,0.2694153581169355,0.0864047953443643,0.28994483916865565,0.36973386142206977,0.4147699345589688,0.6179918974879874,0.7130403476466043,0.45319816394471846,0.516237550138219,0.287293308544891,0.2263141437310111,0.06610413305780516,0.2243537441691077,0.9476414907139693,0.5858278618440994,0.2591431521903238,0.852537221952312,0.6292469952114799,0.6073411440544116,0.7213167657605011,0.5145418744467297,0.227691600983702,0.9411450318047404,0.6978297675885689,0.06521639847017302,0.4557693381511073,0.40275517393830584,0.7839769371351616,0.8357111741823384,0.8670875339342379,0.2139204126522557,0.9457968285273955,0.22043817077066974
gene__60,0.30991531186604837,0.9339300801485926,0.0736259091208149,0.5040125943129231,0.514635336573215,0.034213986616105085,0.529546078030697,0.27808123618684244,0.9180040302294165,0.34873311188337297,0.2128026083194805,0.49471435444564127,0.0607430404296494,0.4670615006052087,0.8487075978625954,0.4072593350275372,0.9713148207229236,0.8648423123162804,0.0316457173536151,0.40134654704617134,0.4328698798819749,0.8643210479400013,0.8576187045800459,0.7516180842727839,0.15706826002194585,0.2835639853129347,0.31890956926159275,0.28633035611398894,0.06812482505114548,0.5931028291352609,0.5998694334737737,0.5604065008811905,0.34721059563863454,0.5955873590099704,0.8531521152534481,0.0807916096011535,0.6238093496496028,0.4978508781835067,0.9399357730635968,0.5268776169421601,0.0232640125636443,0.8873396765491322,0.03474375440843336,0.9766170393550087,0.09076477475082456,0.38959222314275344,0.3409492931837369,0.6652853865556176,0.4284572322303626,0.41659307739158036,0.9720092883012397,0.8846945595270405,0.5619564368370001,0.23106340992037777,0.13346075892238063,0.8297461597726,0.5352161359299921,0.5640573891392976,0.37795788131693686,0.5349368359862471,0.9914647212773833,0.78302450899084,0.3676745972358646,0.23503498405290235,0.7679375488756527,0.017662503041064648,0.3016191309287808,0.5204951334595431,0.6414312361791179,0.955001427431888,0.885989616421694,0.5022249131020774,0.026840533694001634,0.37032240219623724,0.6782285504389096,0.23200036862596685,0.44727137849205245,0.6894164026425355,0.5703727751117887,0.5449692987331741,0.7732701648027704,0.43142437019652613,0.5777543504404137,0.07157630110220259,0.10375170233245223,0.7033697988785518,0.384945578928213,0.3201804811545098,0.10586626095370733,0.7503561690079512,0.7666928633332496,0.9888221777761051,0.17044977158028252,0.3794737163864954,0.7198805880907064,0.9318373117703472,0.9559982483617601,0.20818919698717275,0.2607526865588724,0.8306404898587479
gene__61,0.11782180634515638,0.07610267754151534,0.5730238485066155,0.9001115354455127,0.5261699445536706,0.14511003922660815,0.7011893547453509,0.12513142058739557,0.3355277988843185,0.8388361719986012,0.03470670989284852,0.9412240894086243,0.8591951125366528,0.0959787925286597,0.760293818433336,0.3126428522825345,0.6836884727558354,0.37251502879132015,0.6134400761388297,0.8380727297662754,0.660957625988247,0.43099581160437306,0.6951816323197197,0.23511738032269502,0.7391978321279182,0.40663227217167197,0.8062151964291192,0.5585816794883192,0.6524677219456201,0.19313962356219405,0.16141073847124632,0.0583387638171774,0.5513717102965098,0.8118273404318178,0.003969942018463901,0.1029681330760367,0.5317258233459744,0.5913965828298376,0.10935785180447766,0.9133807981504969,0.8698207965925234,0.8929996074448909,0.6696900389440271,0.03351566210326662,0.5525812835755185,0.27670409267811313,0.8616905814781796,0.5257164430791369,0.3715940972295727,0.538208354769575,0.075437027191527,0.6537812820725842,0.617427631186162,0.8667231775886425,0.6603151227267875,0.2737631578512756,0.6631656138897228,0.1829846320608347,0.8805337479343484,0.23013436011987365,0.32999776285098403,0.09623677067325143,0.15453592523343418,0.747986386526488,0.055839165121932544,0.5547761913054813,0.8309107660203966,0.768118258715191,0.039587103497091713,0.3346497176474421,0.5504409635393954,0.47744946221602325,0.36227426697009246,0.26087580645394826,0.0841798285569908,0.5089306304591331,0.7801819715034285,0.718842063337929,0.2488162831495795,0.6978558211820655,0.5795856377465353,0.9970263266606784,0.23454553557042213,0.23290564053576568,0.23135969289056912,0.5956170394770722,0.04506591970743423,0.9966744893581657,0.04078099232643939,0.5520969274630495,0.014320543073040759,0.6955967159021504,0.4994009184017778,0.9877710798293022,0.23411914152024416,0.2619489435457304,0.7381910915894105,0.3703515577256301,0.22250757221630046,0.5107512498647422
gene__62,0.9433955111760257,0.23871143529387395,0.8189546501724568,0.8762570105381023,0.9980302038682676,0.04280499539028615,0.8661325390106241,0.03778632290745709,0.15548705263225115,0.5973716347052448,0.7844958645398008,0.9948210621170649,0.31676968328968447,0.1580621838993912,0.9194937581065237,0.13028218456678542,0.7269567122401807,0.5817824214940227,0.6650715696941695,0.29248636464071576,0.2946893255201023,0.5546489918099711,0.6511680253991528,0.6474542115571349,0.70185594753867,0.3432357974389595,0.9450318097004238,0.4449247125761935,0.3477557571872718,0.2871005350818465,0.483872226752889,0.46457449357199465,0.2602802730058046,0.5192337342464616,0.2772908028403953,0.3251889626695932,0.08825902965371968,0.40010372493956226,0.697993368937077,0.7451749868421258,0.11961415535178122,0.04512160357873696,0.9467101044522126,0.36715289558604824,0.059996778837979825,0.05247086621261399,0.19664420426185025,0.6494156480435361,0.031810591298393254,0.1844231856395664,0.7412304415595252,0.6710894585606344,0.7147029148991958,0.7932653680417844,0.9835176076585408,0.6027879392430142,0.46719209699877107,0.18249371136570114,0.9788325561574933,0.6307987476626646,0.2624552948849239,0.4636499822777862,0.9981708408027096,0.11215753058903588,0.1504257558424139,0.9757505678987677,0.6938975961368034,0.4062625803583675,0.6405014167767593,0.8304619208388693,0.4500026512456222,0.6227117475470132,0.6629889792069995,0.5471287220369057,0.3456357060540328,0.5582705487462248,0.7899541205290314,0.6101829227959558,0.3280390460370102,0.34931879245471686,0.7398087868835825,0.8497089272145341,0.4286082963336174,0.8478040861406428,0.10760548566805828,0.14038664493440423,0.06006181793016396,0.03458417572929806,0.39685002978617556,0.7534179689267432,0.09838581517088885,0.49003261944785814,0.1752043015256487,0.30988430178343795,0.3334598835485526,0.010892889474121925,0.01904202206302319,0.924892209563496,0.7651416364974437,0.4762446643775472
gene__63,0.33259135924639116,0.41337738943854707,0.6372493074422179,0.814836681661337,0.4040797803244772,0.37901223953374286,0.26597309630702604,0.6226916193034964,0.05289324361091807,0.9167518832065924,0.9300672805181985,0.38498179575565317,0.612487817846944,0.7735308152609459,0.060605118828168325,0.09156518942012182,0.49021428334435935,0.2678362502243078,0.652683231157399,0.4232890667884338,0.1628683110923297,0.7929642887322442,0.47189094775529394,0.005285728878560825,0.864365934617347,0.8560407392937354,0.8622002303232786,0.8646897975487424,0.4331537381796762,0.9200087805060633,0.826839018097751,0.21543303821689985,0.5545107612705588,0.3619850491273232,0.6658060713428234,0.6393849754706515,0.8889503481724979,0.12749761722180686,0.950878654050004,0.36883869440567363,0.6226392773855618,0.958152817893235,0.660478212935606,0.49764556767560475,0.5914624130506514,0.3913008551309274,0.8730850147699614,0.08984913376228343,0.9941306653781856,0.09482743579136621,0.7771981928114555,0.21496768240943465,0.6684184037892588,0.060485338851749115,0.7964788045813431,0.17480718467834544,0.512620864331156,0.5153604081266533,0.6625922878022685,0.5803513280988185,0.6203332772509899,0.970372653249131,0.7064563597700145,0.19582899607132698,0.7273554160173983,0.6799754866134735,0.9467191081640971,0.4669584591626057,0.04232339841436361,0.26649902131128955,0.46292611819852647,0.9576145559250859,0.004402409368294169,0.7208126766778307,0.06262730962918395,0.4439036767350504,0.6263101438736072,0.6355421699397654,0.0868521927857766,0.8504905434198812,0.32861946775274065,0.475264540246746,0.9677710276546702,0.4363778496460927,0.23736456654397287,0.14902022765592737,0.7203760235665055,0.6402873619077453,0.051544800636010635,0.18452800694424665,0.8844423724783577,0.9783723776319376,0.08672643922662127,0.25795215959484463,0.14782657750553896,0.1260894371282596,0.2493243902721829,0.7479238811385637,0.017550797008355046,0.594370896109201
gene__64,0.9759233109270549,0.13135142699082913,0.5407726547123587,0.8863533419598462,0.4261350810725807,0.569012101132457,0.09377601837307459,0.1788786386122876,0.0722952904568317,0.4980238205357276,0.04027621747418375,0.04806755847168431,0.05410177997659937,0.5229787505113137,0.6935722123251855,0.12029222210525925,0.025464018703417857,0.8859541493150348,0.24127414400751168,0.1535439335993921,0.28242980402247186,0.1472126945005111,0.45251952268052686,0.0906473215210799,0.3703861724244454,0.24834811436184923,0.8456531433596925,0.9308825191613818,0.635945988612357,0.8517791730225769,0.41348960556515024,0.2588872586369809,0.5525105089628457,0.40912464116410574,0.9076291928392992,0.6819446511046637,0.5601385430889623,0.796448237119349,0.1070521673651893,0.460033625182382,0.6214637719493915,0.6020133163879102,0.6763131052584335,0.43582321120181133,0.8589654788215815,0.8211824603495675,0.4448903014432487,0.422105766498579,0.8522989087814603,0.14002427609798185,0.41623341143532855,0.2444720550336683,0.5822625227893717,0.3279306336068054,0.620632144823278,0.8766921606710222,0.08200475414015085,0.3676525644798383,0.7913425137596173,0.7589379256639075,0.6701540445523906,0.1850342715361889,0.8294947716314368,0.9307933517575148,0.6734456582461372,0.014297999116022808,0.9333914312643776,0.46038296768464304,0.3856045060431037,0.4915985934158833,0.42700843623843143,0.6450920250761212,0.8090299805665983,0.324793742355329,0.33280186281313984,0.3211796359589957,0.29947480093096457,0.6574641638946512,0.9651961645488846,0.5808969145564876,0.6206827114883507,0.5884289023078878,0.6628830618850986,0.7415607195274047,0.831600891619128,0.5233491777773841,0.20664201482725797,0.8375049860402805,0.29063081514386235,0.32520763984538736,0.45569885025187773,0.4734254461644781,0.42273256427317396,0.2301871201090041,0.17584602561668472,0.07199536906791781,0.5981439344462632,0.7107567011223207,0.7689349425075924,0.20283636427421803
